time,temp,hum,wind,power,cw_temp,chw_temp,pax,status,fan_freq,pump_freq,day_of_week
430,26,51,2.83,55695.61,33.01,7.13,1020.0,1,40.0,42.78,1
435,26,52,2.94,57181.49,32.78,7.26,1044.0,1,40.24,42.87,1
440,27,52,2.59,58670.22,32.84,7.27,1068.0,1,40.12,43.77,1
445,27,52,2.82,59585.16,32.96,7.2,1092.0,1,40.45,43.22,1
450,27,53,3.02,60560.51,33.09,7.17,1116.0,1,42.35,43.58,1
455,27,53,3.6,61929.38,33.26,7.25,1140.0,1,40.77,43.22,1
460,27,53,2.86,63236.48,32.94,7.28,1164.0,1,41.07,44.3,1
465,27,54,3.11,64363.86,33.11,7.26,1188.0,1,42.8,44.07,1
470,27,54,3.07,65755.9,33.2,7.25,1213.0,1,41.59,44.78,1
475,27,54,3.27,67039.88,33.38,7.25,1237.0,1,42.81,44.7,1
480,27,55,3.08,68139.65,33.45,7.21,1261.0,1,41.65,44.5,1
485,27,55,3.27,68956.86,33.59,7.22,1285.0,1,42.22,45.13,1
490,28,56,3.62,70605.21,33.63,7.24,1309.0,1,43.83,45.36,1
495,28,56,3.39,71471.23,33.58,7.32,1333.0,1,44.18,45.55,1
500,28,56,3.72,73044.93,33.67,7.28,1357.0,1,43.87,46.01,1
505,28,57,3.46,73819.68,33.75,7.27,1381.0,1,43.15,45.67,1
510,28,57,3.34,75074.14,34.05,7.24,1405.0,1,44.03,45.0,1
515,28,58,3.57,76454.1,33.68,7.35,1428.0,1,44.58,45.63,1
520,28,58,3.22,77403.76,34.01,7.36,1452.0,1,44.52,46.28,1
525,28,58,3.59,78857.79,33.75,7.32,1475.0,1,45.11,46.14,1
530,29,59,3.77,79800.0,34.11,7.24,1498.0,1,45.03,45.96,1
535,29,59,4.03,81100.02,34.29,7.3,1520.0,1,45.24,46.62,1
540,29,60,4.08,82237.43,34.25,7.25,1543.0,1,44.64,46.96,1
545,29,60,3.87,83202.16,34.23,7.26,1565.0,1,46.32,47.21,1
550,29,61,3.84,84293.94,34.15,7.37,1587.0,1,46.07,47.14,1
555,29,61,4.0,85573.99,34.26,7.34,1608.0,1,46.49,47.46,1
560,29,61,3.66,86260.51,34.32,7.34,1629.0,1,45.83,47.18,1
565,29,62,4.22,87923.74,34.31,7.44,1650.0,1,46.55,47.3,1
570,29,62,4.17,88395.23,34.26,7.39,1670.0,1,47.91,48.02,1
575,30,63,4.31,89456.79,34.53,7.35,1690.0,1,46.51,47.56,1
580,30,63,4.05,90013.75,34.49,7.3,1709.0,1,47.28,47.48,1
585,30,63,4.12,91304.98,34.51,7.27,1728.0,1,47.29,48.3,1
590,30,64,4.52,92094.49,34.56,7.37,1747.0,1,47.54,48.17,1
595,30,64,4.44,92947.11,34.67,7.41,1764.0,1,47.26,48.26,1
600,30,65,4.08,93950.12,34.8,7.39,1782.0,1,47.15,48.22,1
605,30,65,4.46,94758.64,34.63,7.26,1799.0,1,48.79,48.5,1
610,30,65,4.46,95853.7,34.68,7.38,1815.0,1,48.48,49.2,1
615,30,66,4.59,96750.22,34.77,7.43,1831.0,1,47.71,49.2,1
620,30,66,4.67,97588.66,34.91,7.35,1846.0,1,48.89,48.69,1
625,31,66,4.68,97829.16,35.09,7.37,1860.0,1,48.94,48.9,1
630,31,67,4.71,98589.99,34.85,7.38,1874.0,1,49.71,49.11,1
635,31,67,4.91,99299.08,34.97,7.4,1887.0,1,49.24,48.52,1
640,31,67,4.6,100044.97,34.98,7.35,1900.0,1,48.75,49.36,1
645,31,67,4.94,100792.21,35.1,7.4,1911.0,1,49.13,49.68,1
650,31,68,4.7,100920.68,35.16,7.39,1923.0,1,49.29,49.36,1
655,31,68,4.93,101533.92,35.1,7.49,1933.0,1,48.64,49.26,1
660,31,68,4.7,101999.58,35.04,7.37,1943.0,1,47.99,49.53,1
665,31,68,4.73,102973.35,35.16,7.41,1952.0,1,49.29,49.82,1
670,31,69,4.97,103043.28,35.11,7.36,1960.0,1,49.61,49.3,1
675,31,69,5.12,103173.72,35.29,7.39,1967.0,1,50.12,49.49,1
680,31,69,5.0,103286.07,35.05,7.39,1974.0,1,50.18,49.98,1
685,31,69,4.65,104007.26,35.3,7.4,1980.0,1,49.91,49.72,1
690,31,69,4.72,103949.65,35.17,7.37,1985.0,1,48.85,49.86,1
695,31,69,4.86,104731.4,35.32,7.41,1990.0,1,49.69,50.43,1
700,31,69,4.89,104677.65,35.24,7.45,1993.0,1,49.28,50.11,1
705,31,69,4.98,104525.41,35.22,7.41,1996.0,1,50.42,50.48,1
710,31,69,4.7,104781.99,35.4,7.4,1998.0,1,49.47,49.96,1
715,31,69,5.07,105067.55,35.15,7.4,1999.0,1,50.41,49.93,1
720,32,70,4.67,104958.6,35.35,7.39,2000.0,1,49.81,49.82,1
725,31,69,4.79,104912.32,35.45,7.41,1999.0,1,49.57,49.97,1
730,31,69,5.11,104605.45,35.19,7.48,1998.0,1,50.45,50.02,1
735,31,69,4.83,104396.93,35.35,7.36,1996.0,1,49.61,49.69,1
740,31,69,5.24,104647.9,35.1,7.37,1993.0,1,50.56,50.17,1
745,31,69,5.07,104638.87,35.2,7.42,1990.0,1,50.46,50.61,1
750,31,69,4.93,104277.94,35.13,7.42,1985.0,1,49.88,50.08,1
755,31,69,5.21,103939.4,35.05,7.38,1980.0,1,50.26,49.89,1
760,31,69,4.76,103641.62,35.26,7.32,1974.0,1,49.12,49.43,1
765,31,69,4.81,103468.07,35.37,7.4,1967.0,1,50.27,49.65,1
770,31,69,4.86,103072.1,35.03,7.39,1960.0,1,49.45,49.72,1
775,31,68,4.67,102573.2,35.25,7.41,1952.0,1,49.53,49.15,1
780,31,68,4.78,101829.52,35.0,7.43,1943.0,1,49.15,49.65,1
785,31,68,4.42,101499.35,35.08,7.42,1933.0,1,49.21,49.13,1
790,31,68,4.73,101707.33,34.96,7.34,1923.0,1,49.26,49.74,1
795,31,67,4.79,100650.24,34.91,7.31,1911.0,1,48.81,49.27,1
800,31,67,4.58,99975.53,35.08,7.34,1900.0,1,48.9,49.24,1
805,31,67,4.95,99429.55,34.93,7.49,1887.0,1,49.73,49.54,1
810,31,67,4.44,98656.56,35.07,7.45,1874.0,1,49.81,49.41,1
815,31,66,4.27,98579.83,34.87,7.49,1860.0,1,48.55,48.94,1
820,30,66,4.39,97201.4,34.74,7.41,1846.0,1,47.85,49.12,1
825,30,66,4.29,96588.21,34.96,7.36,1831.0,1,48.18,49.4,1
830,30,65,4.48,95776.59,34.76,7.26,1815.0,1,47.9,48.38,1
835,30,65,3.9,94905.2,34.85,7.36,1799.0,1,47.54,48.38,1
840,30,65,4.09,93841.39,34.77,7.37,1782.0,1,47.93,48.06,1
845,30,64,4.1,93438.3,34.84,7.38,1764.0,1,47.42,47.64,1
850,30,64,4.26,92005.68,34.82,7.34,1747.0,1,46.48,48.37,1
855,30,63,4.14,91269.83,34.53,7.38,1728.0,1,46.86,48.05,1
860,30,63,4.37,90731.35,34.44,7.34,1709.0,1,47.06,47.54,1
865,30,63,4.28,89756.5,34.49,7.37,1690.0,1,45.91,48.39,1
870,29,62,4.53,88459.88,34.49,7.43,1670.0,1,46.8,48.17,1
875,29,62,3.74,87495.55,34.42,7.3,1650.0,1,46.42,46.79,1
880,29,61,4.02,86142.59,34.37,7.34,1629.0,1,47.26,47.01,1
885,29,61,4.07,85403.5,34.34,7.32,1608.0,1,45.6,46.92,1
890,29,61,4.17,84117.96,34.04,7.36,1587.0,1,46.22,47.21,1
895,29,60,4.02,83474.82,34.12,7.24,1565.0,1,46.23,46.75,1
900,29,60,3.68,82764.75,34.03,7.32,1543.0,1,45.16,46.34,1
905,29,59,3.79,80960.97,33.89,7.35,1520.0,1,45.58,46.66,1
910,29,59,3.94,80159.41,34.04,7.21,1498.0,1,45.09,46.39,1
915,28,58,3.48,78658.36,33.93,7.31,1475.0,1,44.9,46.04,1
920,28,58,3.62,77411.06,33.83,7.35,1452.0,1,44.56,45.95,1
925,28,58,3.3,76157.87,33.87,7.33,1428.0,1,43.73,46.11,1
930,28,57,3.63,75239.18,33.93,7.22,1405.0,1,44.37,45.89,1
935,28,57,3.42,74265.72,33.76,7.34,1381.0,1,44.36,45.76,1
940,28,56,3.34,72632.41,33.65,7.19,1357.0,1,43.37,45.63,1
945,28,56,3.39,71659.47,33.65,7.2,1333.0,1,43.16,45.48,1
950,28,56,3.44,70665.38,33.46,7.34,1309.0,1,42.3,45.25,1
955,27,55,3.6,69275.0,33.32,7.23,1285.0,1,42.34,44.88,1
960,27,55,3.69,68112.92,33.26,7.23,1261.0,1,43.29,44.74,1
965,27,54,3.03,66779.91,33.22,7.3,1237.0,1,42.85,44.62,1
970,27,54,3.1,65652.78,33.48,7.33,1213.0,1,42.42,44.17,1
975,27,54,3.27,64490.36,33.23,7.28,1188.0,1,42.11,44.22,1
980,27,53,2.88,63112.09,33.29,7.24,1164.0,1,42.17,44.17,1
985,27,53,2.86,62281.85,33.05,7.17,1140.0,1,41.88,43.79,1
990,27,53,2.95,61033.83,33.01,7.22,1116.0,1,41.0,43.6,1
995,27,52,3.19,59369.46,32.94,7.21,1092.0,1,41.03,43.28,1
1000,27,52,2.96,58336.85,32.98,7.35,1068.0,1,41.2,43.49,1
1005,26,52,2.86,57214.09,32.8,7.25,1044.0,1,40.51,43.52,1
1010,26,51,2.9,55821.25,32.73,7.2,1020.0,1,40.7,42.95,1
1015,26,51,3.1,54557.42,32.59,7.24,996.0,1,38.99,42.74,1
1020,26,51,2.98,53614.0,32.66,7.3,973.0,1,40.22,42.2,1
1025,26,50,2.78,52660.41,32.61,7.17,950.0,1,40.13,42.87,1
1030,26,50,2.69,51638.6,32.7,7.12,927.0,1,39.27,42.41,1
1035,26,50,2.47,50438.29,32.62,7.2,904.0,1,39.44,42.34,1
1040,26,50,2.3,49198.47,32.49,7.21,881.0,1,38.82,42.17,1
1045,26,49,2.35,48157.64,32.44,7.12,859.0,1,38.28,42.16,1
1050,26,49,2.28,46466.35,32.34,7.12,836.0,1,37.85,41.72,1
1055,26,49,2.28,45950.53,32.29,7.23,814.0,1,37.69,41.84,1
1060,26,49,2.61,44726.55,32.27,7.24,793.0,1,37.8,41.34,1
1065,26,48,2.2,43137.28,32.16,7.1,771.0,1,37.6,41.3,1
1070,26,48,2.42,42463.05,32.2,7.26,750.0,1,37.24,41.04,1
1075,26,48,2.43,41701.18,32.1,7.15,729.0,1,38.08,41.12,1
1080,25,48,2.47,40441.95,32.1,7.14,709.0,1,36.81,40.52,1
1085,25,48,2.19,39328.81,31.93,7.13,688.0,1,36.73,40.02,1
1090,25,48,2.34,38513.34,31.96,7.2,668.0,1,37.06,40.66,1
1095,25,47,2.27,37251.32,31.78,7.12,649.0,1,36.88,40.66,1
1100,25,47,2.29,36402.11,31.87,7.15,629.0,1,36.5,40.38,1
1105,25,47,2.43,35523.15,31.76,7.08,611.0,1,36.71,40.16,1
1110,25,47,2.52,34628.24,31.58,7.11,592.0,1,35.02,39.93,1
1115,25,47,2.26,33367.28,31.54,7.09,574.0,1,36.72,40.13,1
1120,25,47,2.27,32654.25,31.55,7.11,556.0,1,35.88,39.94,1
1125,25,46,2.34,31754.52,31.63,7.13,538.0,1,36.13,38.82,1
1130,25,46,2.21,30891.53,31.46,7.07,521.0,1,34.63,39.09,1
1135,25,46,2.27,29998.63,31.47,7.12,504.0,1,35.8,39.62,1
1140,25,46,2.22,29399.11,31.46,7.04,487.0,1,35.57,39.1,1
1145,25,46,2.47,28291.46,31.41,7.18,471.0,1,34.14,39.37,1
1150,25,46,1.73,27903.65,31.45,7.06,455.0,1,34.43,38.45,1
1155,25,46,2.33,26972.85,31.33,7.07,440.0,1,34.27,38.69,1
1160,25,46,2.11,26373.96,31.34,7.14,425.0,1,33.76,38.96,1
1165,25,46,2.15,24989.21,31.29,7.12,410.0,1,33.85,38.79,1
1170,25,46,1.92,24531.65,31.22,7.09,395.0,1,34.52,38.66,1
1175,25,46,2.06,24004.46,31.19,7.06,381.0,1,34.14,38.38,1
1180,25,45,2.32,23181.86,31.03,7.13,368.0,1,33.09,38.46,1
1185,25,45,1.84,22407.48,31.17,7.09,354.0,1,33.61,38.64,1
1190,25,45,2.41,22269.31,31.15,7.16,341.0,1,33.91,37.87,1
1195,25,45,2.04,21452.96,31.1,7.06,328.0,1,33.24,38.21,1
1200,25,45,2.21,20669.18,31.08,7.07,316.0,1,32.97,38.17,1
1205,25,45,1.72,20001.13,30.93,7.2,304.0,1,33.46,37.87,1
1210,25,45,2.01,19501.67,31.01,7.06,292.0,1,31.71,37.63,1
1215,25,45,1.91,19322.29,30.75,7.16,281.0,1,32.17,37.09,1
1220,25,45,2.49,18525.44,30.86,7.06,270.0,1,33.24,38.14,1
1225,25,45,1.98,17541.69,30.86,7.1,260.0,1,31.88,37.56,1
1230,25,45,2.06,17599.27,30.93,7.02,249.0,1,32.77,37.66,1
1235,25,45,1.59,16619.52,30.82,7.01,239.0,1,32.16,37.49,1
1240,25,45,1.82,16564.72,31.08,7.12,229.0,1,31.93,37.81,1
1245,25,45,2.36,16005.96,30.71,7.0,220.0,1,31.18,36.9,1
1250,25,45,1.83,15697.06,30.89,7.07,211.0,1,32.25,37.47,1
1255,25,45,2.32,14929.5,30.69,7.05,202.0,1,32.13,37.15,1
1260,25,45,1.93,14715.74,30.84,7.01,194.0,1,31.67,37.47,1
1265,25,45,1.87,14339.91,30.67,7.05,185.0,1,31.24,37.01,1
1270,25,45,1.78,13665.75,30.49,7.11,177.0,1,31.96,37.27,1
1275,25,45,1.85,13273.77,30.75,7.02,170.0,1,31.95,37.01,1
1280,25,45,1.94,13102.94,30.73,7.0,162.0,1,31.25,36.63,1
1285,25,45,2.25,12718.27,30.63,7.14,155.0,1,31.71,36.72,1
1290,25,45,2.21,11885.71,30.54,7.18,148.0,1,30.88,36.93,1
1295,25,45,1.94,11954.78,30.51,7.05,142.0,1,30.57,36.45,1
1300,25,45,2.14,12105.96,30.54,6.99,135.0,1,31.36,36.78,1
1305,25,45,2.01,11563.98,30.5,7.04,129.0,1,31.21,37.06,1
1310,25,45,1.66,11254.13,30.66,7.12,123.0,1,30.27,37.13,1
1315,25,45,2.2,11186.08,30.65,7.02,117.0,1,30.97,36.97,1
1320,25,45,1.86,11042.45,30.55,7.02,112.0,1,31.37,36.07,1
1325,25,45,2.27,10383.26,30.44,7.04,106.0,1,30.37,36.46,1
1330,25,45,2.37,10051.39,30.48,7.02,101.0,1,31.08,36.84,1
1335,25,45,1.92,9979.41,30.57,7.12,97.0,0,0.0,0.0,1
1340,25,45,1.72,9710.16,30.38,7.05,92.0,0,0.0,0.0,1
1345,25,45,2.3,9373.17,30.31,7.03,87.0,0,0.0,0.0,1
1350,25,45,1.65,9154.42,30.34,6.94,83.0,0,0.0,0.0,1
1355,25,45,2.05,9040.57,30.28,7.11,79.0,0,0.0,0.0,1
1360,25,45,2.08,8991.77,30.28,7.12,75.0,0,0.0,0.0,1
1365,25,45,2.08,8312.64,30.55,6.93,71.0,0,0.0,0.0,1
1370,25,45,2.1,8374.96,30.59,7.08,68.0,0,0.0,0.0,1
1375,25,45,1.81,8237.71,30.54,7.08,64.0,0,0.0,0.0,1
1380,25,45,1.9,8009.56,30.43,7.04,61.0,0,0.0,0.0,1
1385,25,45,1.79,8105.68,30.33,7.06,58.0,0,0.0,0.0,1
1390,25,45,2.3,7733.46,30.45,7.16,55.0,0,0.0,0.0,1
1395,25,45,2.12,7115.86,30.36,7.14,52.0,0,0.0,0.0,1
1400,25,45,2.12,7404.75,30.46,7.1,49.0,0,0.0,0.0,1
1405,25,45,2.06,7345.49,30.46,7.0,46.0,0,0.0,0.0,1
1410,25,45,1.84,7166.65,30.51,7.02,44.0,0,0.0,0.0,1
1415,25,45,2.45,7000.99,30.37,7.06,41.0,0,0.0,0.0,1
1420,25,45,2.0,6837.74,30.28,7.05,39.0,0,0.0,0.0,1
1425,25,45,2.22,6578.8,30.32,7.05,37.0,0,0.0,0.0,1
1430,25,45,2.14,6903.3,30.27,7.04,35.0,0,0.0,0.0,1
1435,25,45,1.84,6641.68,30.33,7.02,33.0,0,0.0,0.0,1
0,25,45,1.85,6653.87,30.34,6.93,31.0,0,0.0,0.0,2
5,25,45,1.67,6734.68,30.37,7.1,33.0,0,0.0,0.0,2
10,25,45,1.68,6742.78,30.33,7.07,35.0,0,0.0,0.0,2
15,25,45,1.74,6712.58,30.43,7.0,37.0,0,0.0,0.0,2
20,25,45,2.04,6829.27,30.32,7.0,39.0,0,0.0,0.0,2
25,25,45,1.86,7073.13,30.4,6.96,41.0,0,0.0,0.0,2
30,25,45,2.06,7269.13,30.29,7.03,44.0,0,0.0,0.0,2
35,25,45,2.13,6831.66,30.42,7.01,46.0,0,0.0,0.0,2
40,25,45,1.92,7418.8,30.35,7.02,49.0,0,0.0,0.0,2
45,25,45,1.88,7295.76,30.3,6.97,52.0,0,0.0,0.0,2
50,25,45,2.0,7466.41,30.44,6.98,55.0,0,0.0,0.0,2
55,25,45,2.17,7959.58,30.32,7.03,58.0,0,0.0,0.0,2
60,25,45,1.76,8189.26,30.56,6.98,61.0,0,0.0,0.0,2
65,25,45,2.17,8134.62,30.42,6.99,64.0,0,0.0,0.0,2
70,25,45,1.8,8559.42,30.47,7.0,68.0,0,0.0,0.0,2
75,25,45,1.77,8668.17,30.46,7.08,71.0,0,0.0,0.0,2
80,25,45,1.94,8826.61,30.36,6.93,75.0,0,0.0,0.0,2
85,25,45,1.72,8932.84,30.4,6.98,79.0,0,0.0,0.0,2
90,25,45,1.88,9100.71,30.57,7.11,83.0,0,0.0,0.0,2
95,25,45,2.16,9437.8,30.41,7.01,87.0,0,0.0,0.0,2
100,25,45,2.26,9367.69,30.44,7.01,92.0,0,0.0,0.0,2
105,25,45,2.11,9703.67,30.6,6.93,97.0,0,0.0,0.0,2
110,25,45,1.75,10341.29,30.32,7.06,101.0,1,30.82,36.25,2
115,25,45,2.21,10439.16,30.48,7.0,106.0,1,31.01,36.6,2
120,25,45,2.33,10599.72,30.52,7.0,112.0,1,31.28,36.36,2
125,25,45,2.17,10779.01,30.54,7.05,117.0,1,31.7,36.38,2
130,25,45,1.8,11369.91,30.73,7.03,123.0,1,29.81,36.92,2
135,25,45,1.98,11540.11,30.44,7.12,129.0,1,30.62,37.11,2
140,25,45,1.84,11714.68,30.65,7.05,135.0,1,30.93,36.74,2
145,25,45,2.25,12067.84,30.73,7.13,142.0,1,31.69,36.65,2
150,25,45,1.99,12244.97,30.6,7.05,148.0,1,31.07,37.22,2
155,25,45,2.04,12782.38,30.54,7.05,155.0,1,31.01,36.53,2
160,25,45,2.01,13518.66,30.78,6.98,162.0,1,31.86,36.81,2
165,25,45,1.56,13540.01,30.63,7.01,170.0,1,30.79,37.29,2
170,25,45,1.78,13942.42,30.78,7.05,177.0,1,31.67,37.12,2
175,25,45,1.91,14006.22,30.66,7.02,185.0,1,31.34,37.02,2
180,25,45,2.0,14556.3,30.61,7.05,194.0,1,31.67,37.11,2
185,25,45,2.43,14995.34,30.53,7.05,202.0,1,32.25,37.16,2
190,25,45,2.3,15506.19,30.63,7.05,211.0,1,32.79,36.89,2
195,25,45,2.17,15891.76,30.82,7.05,220.0,1,32.87,37.28,2
200,25,45,2.18,16663.23,30.67,7.04,229.0,1,31.92,37.41,2
205,25,45,1.76,16811.15,30.8,7.01,239.0,1,32.18,37.7,2
210,25,45,2.01,17536.5,30.93,7.11,249.0,1,32.33,37.56,2
215,25,45,2.39,17518.58,30.85,7.12,260.0,1,32.86,37.23,2
220,25,45,1.78,18515.08,30.84,7.05,270.0,1,33.1,37.52,2
225,25,45,2.27,18981.76,30.89,7.12,281.0,1,33.44,37.57,2
230,25,45,2.16,19597.95,31.1,7.11,292.0,1,33.67,37.8,2
235,25,45,1.7,20434.62,30.97,7.08,304.0,1,33.22,37.8,2
240,25,45,2.14,21019.24,31.16,6.96,316.0,1,33.6,38.08,2
245,25,45,1.69,21167.46,31.02,7.07,328.0,1,33.23,38.44,2
250,25,45,2.17,22293.06,31.11,7.02,341.0,1,33.46,37.65,2
255,25,45,2.29,22897.05,31.15,7.09,354.0,1,33.8,38.64,2
260,25,45,2.02,23571.21,31.01,7.06,368.0,1,34.43,38.56,2
265,25,46,2.12,23891.0,31.07,7.07,381.0,1,33.85,38.77,2
270,25,46,2.24,24872.36,31.25,7.08,395.0,1,33.22,38.57,2
275,25,46,2.33,25531.23,31.43,7.08,410.0,1,33.96,38.56,2
280,25,46,2.0,26222.46,31.25,7.04,425.0,1,34.05,38.9,2
285,25,46,2.1,27270.26,31.2,7.23,440.0,1,34.35,39.09,2
290,25,46,2.39,27775.99,31.39,7.3,455.0,1,34.06,38.84,2
295,25,46,2.12,28815.01,31.52,7.17,471.0,1,34.34,38.66,2
300,25,46,2.2,29374.81,31.44,7.09,487.0,1,35.31,39.14,2
305,25,46,2.74,30270.75,31.66,7.1,504.0,1,36.06,39.37,2
310,25,46,2.42,30805.55,31.57,7.19,521.0,1,35.68,39.77,2
315,25,46,2.31,31851.93,31.77,7.07,538.0,1,34.97,39.84,2
320,25,47,2.17,32847.13,31.55,7.11,556.0,1,35.24,39.68,2
325,25,47,2.24,33766.13,31.6,7.11,574.0,1,35.99,39.63,2
330,25,47,2.33,34767.73,31.66,7.06,592.0,1,36.32,39.22,2
335,25,47,2.43,36017.03,31.73,7.18,611.0,1,35.94,39.91,2
340,25,47,2.34,36630.78,31.82,7.1,629.0,1,36.05,40.08,2
345,25,47,2.14,37621.07,31.95,7.16,649.0,1,37.3,40.82,2
350,25,48,2.22,38426.81,31.91,7.18,668.0,1,37.03,40.57,2
355,25,48,2.91,39262.01,31.92,7.17,688.0,1,36.28,40.87,2
360,25,48,2.56,40457.71,32.07,7.13,709.0,1,37.74,40.8,2
365,26,48,2.3,41357.02,32.17,7.12,729.0,1,36.93,41.21,2
370,26,48,2.82,42567.32,32.2,7.18,750.0,1,38.42,41.03,2
375,26,48,2.47,43480.92,32.22,7.16,771.0,1,37.86,40.66,2
380,26,49,2.52,44578.24,32.29,7.12,793.0,1,38.1,41.34,2
385,26,49,2.43,46018.51,32.37,7.25,814.0,1,37.64,41.77,2
390,26,49,2.32,46594.04,32.43,7.23,836.0,1,38.37,41.9,2
395,26,49,2.13,47905.07,32.44,7.25,859.0,1,39.59,41.66,2
400,26,50,2.3,48988.28,32.5,7.21,881.0,1,39.43,42.26,2
405,26,50,2.6,50810.4,32.61,7.22,904.0,1,38.74,42.23,2
410,26,50,2.89,51425.97,32.45,7.19,927.0,1,39.64,42.09,2
415,26,50,2.49,52019.04,32.82,7.19,950.0,1,38.67,41.85,2
420,26,51,3.05,53907.14,32.67,7.2,973.0,1,39.76,42.83,2
425,26,51,2.73,54586.86,32.73,7.19,996.0,1,39.63,43.35,2
430,26,51,2.94,56265.14,32.74,7.23,1020.0,1,40.28,43.05,2
435,26,52,2.81,57241.91,32.7,7.17,1044.0,1,39.76,43.27,2
440,27,52,2.78,58071.58,33.01,7.26,1068.0,1,40.3,43.3,2
445,27,52,2.68,59642.14,32.95,7.22,1092.0,1,40.83,43.43,2
450,27,53,2.57,61098.45,33.02,7.21,1116.0,1,41.22,43.67,2
455,27,53,3.46,62007.23,33.1,7.18,1140.0,1,41.43,43.87,2
460,27,53,3.12,63053.47,33.12,7.19,1164.0,1,42.27,44.27,2
465,27,54,2.92,64111.63,33.14,7.32,1188.0,1,41.4,44.65,2
470,27,54,3.27,65689.16,33.35,7.25,1213.0,1,42.16,44.01,2
475,27,54,3.1,66796.05,33.17,7.14,1237.0,1,43.52,44.37,2
480,27,55,3.38,67831.44,33.3,7.23,1261.0,1,42.33,44.31,2
485,27,55,3.35,69304.42,33.34,7.35,1285.0,1,43.3,44.98,2
490,28,56,3.29,70297.44,33.58,7.23,1309.0,1,43.51,44.69,2
495,28,56,3.94,71527.87,33.56,7.24,1333.0,1,43.41,45.95,2
500,28,56,3.2,72978.51,33.42,7.25,1357.0,1,44.26,45.43,2
505,28,57,3.25,74063.51,33.64,7.22,1381.0,1,43.76,45.43,2
510,28,57,3.12,75155.91,33.79,7.25,1405.0,1,44.05,45.27,2
515,28,58,3.67,76512.16,33.82,7.3,1428.0,1,45.02,46.26,2
520,28,58,3.62,77874.53,33.88,7.38,1452.0,1,45.05,45.74,2
525,28,58,3.87,78699.26,33.73,7.24,1475.0,1,44.77,46.34,2
530,29,59,3.5,79764.33,33.81,7.22,1498.0,1,44.21,45.86,2
535,29,59,3.6,81340.58,34.02,7.37,1520.0,1,46.09,46.43,2
540,29,60,3.76,82356.75,34.17,7.29,1543.0,1,45.07,47.09,2
545,29,60,3.77,83358.87,34.28,7.33,1565.0,1,45.68,47.21,2
550,29,61,4.06,84179.1,34.12,7.35,1587.0,1,45.24,46.78,2
555,29,61,3.88,85337.35,34.22,7.26,1608.0,1,46.19,47.49,2
560,29,61,4.02,86324.18,34.3,7.28,1629.0,1,46.0,47.07,2
565,29,62,4.02,87694.46,34.42,7.29,1650.0,1,46.15,47.81,2
570,29,62,4.24,88163.19,34.41,7.28,1670.0,1,46.49,47.93,2
575,30,63,4.02,89583.6,34.47,7.29,1690.0,1,47.11,47.61,2
580,30,63,4.04,90944.13,34.69,7.33,1709.0,1,47.65,48.14,2
585,30,63,4.31,91491.46,34.52,7.43,1728.0,1,47.12,48.04,2
590,30,64,4.06,92035.53,34.58,7.34,1747.0,1,47.72,48.13,2
595,30,64,4.44,93098.5,34.71,7.38,1764.0,1,47.83,48.55,2
600,30,65,4.57,94337.97,34.66,7.41,1782.0,1,47.62,48.55,2
605,30,65,4.08,95041.98,34.81,7.39,1799.0,1,47.96,48.57,2
610,30,65,4.39,95764.99,34.62,7.27,1815.0,1,49.37,48.73,2
615,30,66,4.56,96545.19,34.69,7.4,1831.0,1,49.11,48.46,2
620,30,66,4.68,97640.33,34.91,7.37,1846.0,1,48.45,49.29,2
625,31,66,4.63,98132.51,34.79,7.44,1860.0,1,48.36,48.53,2
630,31,67,4.81,98761.58,34.97,7.38,1874.0,1,49.4,48.98,2
635,31,67,4.32,99481.81,35.01,7.36,1887.0,1,48.05,48.9,2
640,31,67,4.74,100595.03,35.07,7.41,1900.0,1,49.35,48.79,2
645,31,67,4.9,100748.06,35.29,7.32,1911.0,1,49.85,49.33,2
650,31,68,4.55,101202.75,34.99,7.4,1923.0,1,49.22,49.52,2
655,31,68,4.79,101752.54,35.06,7.31,1933.0,1,48.85,49.85,2
660,31,68,4.78,101772.33,34.94,7.47,1943.0,1,50.25,50.01,2
665,31,68,5.08,102952.35,35.0,7.44,1952.0,1,49.57,49.82,2
670,31,69,5.07,102997.38,35.04,7.34,1960.0,1,48.71,49.15,2
675,31,69,4.93,103291.01,35.13,7.43,1967.0,1,50.2,49.6,2
680,31,69,5.19,103647.74,35.13,7.38,1974.0,1,49.08,49.89,2
685,31,69,4.94,104141.35,35.3,7.36,1980.0,1,49.94,50.14,2
690,31,69,5.18,104331.45,35.24,7.35,1985.0,1,49.96,49.75,2
695,31,69,4.87,104265.35,35.23,7.38,1990.0,1,48.74,49.9,2
700,31,69,4.74,105060.22,35.24,7.42,1993.0,1,51.08,49.97,2
705,31,69,4.85,104598.24,35.43,7.39,1996.0,1,49.6,49.96,2
710,31,69,5.24,104674.1,35.43,7.44,1998.0,1,49.4,50.02,2
715,31,69,5.34,104785.36,35.28,7.38,1999.0,1,49.67,49.86,2
720,32,70,5.01,104900.02,35.22,7.38,2000.0,1,50.28,49.93,2
725,31,69,4.87,104903.88,35.34,7.48,1999.0,1,49.63,50.11,2
730,31,69,5.1,104810.15,35.48,7.42,1998.0,1,50.87,49.94,2
735,31,69,5.03,104487.68,35.19,7.34,1996.0,1,49.64,50.23,2
